"","id","baboons.3-6","baboons.6-9","baboons.birth-3","baboons.gest","baboons.peri.concpt","banded.mongoose.3-6","banded.mongoose.6-9","banded.mongoose.birth-3","banded.mongoose.gest","banded.mongoose.peri.concpt","bb.jackal.3-6","bb.jackal.6-9","bb.jackal.birth-3","bb.jackal.gest","bb.jackal.peri.concpt","be.fox.3-6","be.fox.6-9","be.fox.birth-3","be.fox.gest","be.fox.peri.concpt","buffalo.3-6","buffalo.6-9","buffalo.birth-3","buffalo.gest","buffalo.peri.concpt","bushbuck.3-6","bushbuck.6-9","bushbuck.birth-3","bushbuck.gest","bushbuck.peri.concpt","cattle.3-6","cattle.6-9","cattle.birth-3","cattle.gest","cattle.peri.concpt","cheetah.3-6","cheetah.6-9","cheetah.birth-3","cheetah.gest","cheetah.peri.concpt","eland.3-6","eland.6-9","eland.birth-3","eland.gest","eland.peri.concpt","elephant.3-6","elephant.6-9","elephant.birth-3","elephant.gest","elephant.peri.concpt","giraffe.3-6","giraffe.6-9","giraffe.birth-3","giraffe.gest","giraffe.peri.concpt","gnu.3-6","gnu.6-9","gnu.birth-3","gnu.gest","gnu.peri.concpt","gnu.zebra.3-6","gnu.zebra.6-9","gnu.zebra.birth-3","gnu.zebra.gest","gnu.zebra.peri.concpt","grants.3-6","grants.6-9","grants.birth-3","grants.gest","grants.peri.concpt","hartebeast.3-6","hartebeast.6-9","hartebeast.birth-3","hartebeast.gest","hartebeast.peri.concpt","hippo.3-6","hippo.6-9","hippo.birth-3","hippo.gest","hippo.peri.concpt","impala.3-6","impala.6-9","impala.birth-3","impala.gest","impala.peri.concpt","lion.3-6","lion.6-9","lion.birth-3","lion.gest","lion.peri.concpt","oribi.3-6","oribi.6-9","oribi.birth-3","oribi.gest","oribi.peri.concpt","ostrich.3-6","ostrich.6-9","ostrich.birth-3","ostrich.gest","ostrich.peri.concpt","other.3-6","other.6-9","other.birth-3","other.gest","other.peri.concpt","prim.prey.3-6","prim.prey.6-9","prim.prey.birth-3","prim.prey.gest","prim.prey.peri.concpt","reedbuck.3-6","reedbuck.6-9","reedbuck.birth-3","reedbuck.gest","reedbuck.peri.concpt","shoats.3-6","shoats.6-9","shoats.birth-3","shoats.gest","shoats.peri.concpt","slender.mongoose.3-6","slender.mongoose.6-9","slender.mongoose.birth-3","slender.mongoose.gest","slender.mongoose.peri.concpt","spotted.hyena.3-6","spotted.hyena.6-9","spotted.hyena.birth-3","spotted.hyena.gest","spotted.hyena.peri.concpt","ss.jackal.3-6","ss.jackal.6-9","ss.jackal.birth-3","ss.jackal.gest","ss.jackal.peri.concpt","thom.topi.3-6","thom.topi.6-9","thom.topi.birth-3","thom.topi.gest","thom.topi.peri.concpt","thomsons.3-6","thomsons.6-9","thomsons.birth-3","thomsons.gest","thomsons.peri.concpt","topi.3-6","topi.6-9","topi.birth-3","topi.gest","topi.peri.concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri.concpt","warthog.3-6","warthog.6-9","warthog.birth-3","warthog.gest","warthog.peri.concpt","waterbuck.3-6","waterbuck.6-9","waterbuck.birth-3","waterbuck.gest","waterbuck.peri.concpt","zebra.3-6","zebra.6-9","zebra.birth-3","zebra.gest","zebra.peri.concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri.concpt","last.updated","sample.id","eartag","name","prev.id","sex","age.class","status","first.seen","den.grad","disappeared","mom","birthdate","number.littermates","litrank","arrived.den","leave.den","fate","mortality.source","death.date","weaned","clan","park","misc.notes"
"11","hag",0,0,2.32919254658385,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8695652173913,3.1055900621118,17.5983436853002,4.91718426501035,0.77639751552795,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.0351966873706,0,0,0,0,0.25879917184265,6.7287784679089,1.94099378881988,0.5175983436853,0.25879917184265,0,0,0,175.983436853002,0,88.5093167701863,15.527950310559,18.2453416149068,270.962732919255,16.8219461697723,101.449275362319,15.527950310559,3.88198757763975,0,2.5879917184265,0,0,0.388198757763975,0.5175983436853,0,0,0,0,0,0,0,0,64.0527950310559,38.5610766045549,18.6335403726708,18.1159420289855,12.9399585921325,NA,NA,NA,NA,NA,0,0,0,0,0,3.1055900621118,0.77639751552795,2.5879917184265,0,0,26.7857142857143,10.6107660455487,30.0207039337474,8.2815734989648,12.4223602484472,426.242236024845,361.024844720497,406.055900621118,179.606625258799,73.7577639751553,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343.944099378882,51.5010351966874,370.600414078675,60.0414078674948,45.2898550724638,230.201863354037,35.1966873706004,283.385093167702,55.3830227743271,32.0910973084886,113.742236024845,16.304347826087,87.2153209109731,4.6583850931677,13.1987577639752,480.201863354037,382.763975155279,466.097308488613,196.169772256729,98.6024844720497,5.82298136645963,5.43478260869565,4.1407867494824,2.0703933747412,4.91718426501035,1.16459627329193,0.77639751552795,0.5175983436853,0,0,18.2453416149068,94.9792960662526,16.8219461697723,12.9399585921325,0,4,6,6,6,6,"18-oct-14",NA,NA,"hagia sophia","","m","c","r","31-dec-09",NA,"08-may-10","lcs","20-dec-09","0",NA,NA,"","","",NA,"28-apr-10","serena.n","tr",""
"12","jiu",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81159420289855,0.25879917184265,3.6231884057971,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.175983436853,4.1407867494824,0,0,0,0.25879917184265,2.32919254658385,0,0,0,0,0,0,1.0351966873706,0,0,15.527950310559,0,102.743271221532,365.683229813665,23.5507246376812,25.879917184265,1.5527950310559,124.223602484472,365.683229813665,0,0,0.5175983436853,0,0,0,0,0,2.32919254658385,0,0,0,0,0.25879917184265,0,16.304347826087,16.304347826087,20.1863354037267,3.88198757763975,17.0807453416149,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1.0351966873706,0,14.7515527950311,11.128364389234,18.6335403726708,11.128364389234,2.32919254658385,148.291925465838,100.414078674948,114.389233954451,215.83850931677,415.372670807453,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.43685300207,58.2298136645963,92.6501035196687,87.7329192546584,32.6086956521739,72.2049689440994,43.7370600414079,73.4989648033126,71.1697722567288,27.9503105590062,36.231884057971,14.4927536231884,19.1511387163561,16.5631469979296,4.6583850931677,177.795031055901,122.670807453416,151.656314699793,240.424430641822,420.031055900621,7.50517598343685,4.39958592132505,14.4927536231884,8.7991718426501,2.32919254658385,0,0,0,0,0,23.5507246376812,10.351966873706,1.5527950310559,21.48033126294,0,6,6,6,6,2,"18-oct-14",NA,NA,"jiu-jitsu","","m","c","r","20-jan-09",NA,"25-jun-09","epy","01-dec-08","1","1",NA,"","","vanished - starvation?",NA,NA,"serena.n","tr","dbw"
"13","logc",0,0,0,2.79503105590062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.90062111801242,2.44010647737356,23.9130434782609,3.1055900621118,5.43478260869565,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.0351966873706,0,0.665483584738243,0,0,4.6583850931677,0.62111801242236,0,1.86335403726708,0,0,52.7950310559006,324.755989352263,0,0,89.2857142857143,103.105590062112,387.311446317657,15.527950310559,12.7329192546584,102.225672877847,0.31055900621118,0,3.1055900621118,2.79503105590062,0,0.93167701863354,0,0,0,0,0,0,0,0,0,62.4223602484472,7.98580301685892,31.9875776397515,17.7018633540373,18.1159420289855,NA,NA,NA,NA,NA,0,0,0,0,0,0.93167701863354,0.443655723158829,4.03726708074534,1.24223602484472,0,14.2857142857143,7.98580301685892,37.5776397515528,14.5962732919255,12.6811594202899,385.093167701863,426.131322094055,405.900621118012,262.422360248447,156.314699792961,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219.565217391304,30.8340727595386,358.385093167702,231.987577639751,35.9730848861284,148.136645962733,25.7320319432121,264.285714285714,183.229813664596,30.5383022774327,71.4285714285714,5.10204081632653,94.0993788819876,48.7577639751553,5.43478260869565,414.596273291925,442.102928127773,481.055900621118,291.614906832298,181.67701863354,5.59006211180124,4.21472937000887,3.72670807453416,4.34782608695652,1.5527950310559,0.93167701863354,0.221827861579414,0.93167701863354,0.31055900621118,0,50.3105590062112,62.5554569653948,15.527950310559,12.7329192546584,12.9399585921325,5,7,5,5,6,"25-jul-18","1090",NA,"log cabin","","f","s","r","07-mar-10","17-dec-10","20-oct-15","wafl","11-feb-10","1","1",NA,"","","",NA,"09-apr-11","serena.n","tr",""
"14","mari",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81159420289855,2.84679089026915,0,2.32919254658385,1.0351966873706,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,2.0703933747412,0,2.0703933747412,0,0,0,0.77639751552795,0,0.5175983436853,0,26.9151138716356,0,246.894409937888,148.291925465838,0,43.4782608695652,25.1035196687371,265.786749482402,241.20082815735,0.77639751552795,0,0,0,0,0,0,0,0,0.25879917184265,0,0,0,0,0,12.4223602484472,8.2815734989648,15.2691511387164,1.81159420289855,38.5610766045549,NA,NA,NA,NA,NA,0,0,0,0,0,1.29399585921325,0.5175983436853,0,0.25879917184265,0.77639751552795,8.7991718426501,8.2815734989648,9.8343685300207,8.7991718426501,7.50517598343685,202.639751552795,198.24016563147,182.971014492754,321.169772256729,312.888198757764,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190.217391304348,146.48033126294,142.5983436853,53.5714285714286,33.1262939958592,145.445134575569,132.246376811594,125,38.8198757763975,24.0683229813665,44.7722567287785,14.2339544513458,17.5983436853002,14.7515527950311,9.05797101449275,220.238095238095,214.8033126294,202.639751552795,338.768115942029,328.15734989648,4.91718426501035,2.84679089026915,9.05797101449275,4.1407867494824,4.91718426501035,0,0,0,0,0.25879917184265,0,16.5631469979296,25.1035196687371,18.8923395445135,92.9089026915114,6,6,6,6,6,"25-jul-18",NA,NA,"mariana","","f","c","r","19-jan-11","26-oct-11","16-nov-11","digs","02-jan-11","0",NA,NA,"","","",NA,"26-sep-11","serena.n","tr",""
"15","mmm",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29399585921325,2.79503105590062,0,2.32919254658385,4.91718426501035,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2.0703933747412,0,0.5175983436853,0,0.221827861579414,0,0.5175983436853,0,30.4347826086956,0,246.894409937888,175.983436853002,0,46.8944099378882,21.5173025732032,265.786749482402,273.550724637681,0.77639751552795,0,0,0,0.25879917184265,0,0,0,0,0.77639751552795,0,0,0,0,0,10.0931677018634,13.9751552795031,12.2005323868678,9.05797101449275,35.4554865424431,NA,NA,NA,NA,NA,0,0,0,0,0,0.77639751552795,1.24223602484472,0,0.25879917184265,0.77639751552795,7.2463768115942,6.83229813664596,8.87311446317657,8.54037267080745,12.9399585921325,168.99585921325,245.341614906832,168.145519077196,314.958592132505,400.621118012422,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.902691511387,184.472049689441,134.427684117125,40.1138716356108,91.6149068322981,118.012422360248,162.111801242236,113.354037267081,34.1614906832298,56.935817805383,40.8902691511387,22.360248447205,21.0736468500444,5.95238095238095,34.6790890269151,183.488612836439,259.006211180124,185.891748003549,332.03933747412,427.277432712215,3.88198757763975,2.79503105590062,8.65128660159716,3.88198757763975,5.6935817805383,0,0,0,0,0.77639751552795,0,16.4596273291925,21.5173025732032,18.8923395445135,97.5672877846791,6,5,7,6,6,"16-sep-15",NA,NA,"mean mr mustard","","m","c","r","15-jan-11","28-sep-11","17-nov-11","ele","04-dec-10","1","2",NA,"","","",NA,"14-oct-11","serena.n","tr","weaning date could be inaccurate re: dls and weaning date"
"16","plot",0,0,2.79503105590062,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1801242236025,1.0351966873706,18.944099378882,6.7287784679089,0.77639751552795,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.0351966873706,0,0,0,0,0.25879917184265,6.7287784679089,1.5527950310559,0.5175983436853,0.31055900621118,0,0,33.2298136645963,148.291925465838,0,88.2505175983437,15.7867494824017,50.3105590062112,241.20082815735,10.2484472049689,101.449275362319,23.8095238095238,3.1055900621118,0,3.1055900621118,0,0,0.62111801242236,0.25879917184265,0,0,0,0,0,0,0,0,52.1739130434783,38.5610766045549,10.2484472049689,26.656314699793,13.7163561076605,NA,NA,NA,NA,NA,0,0,0,0,0,2.48447204968944,0.77639751552795,3.1055900621118,0,0,25.7763975155279,7.50517598343685,32.9192546583851,10.8695652173913,12.4223602484472,409.316770186335,312.888198757764,389.130434782609,247.153209109731,72.2049689440994,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.832298136646,33.1262939958592,368.633540372671,119.047619047619,34.6790890269151,205.900621118012,24.0683229813665,272.981366459627,107.919254658385,28.2091097308489,100.931677018634,9.05797101449275,95.6521739130435,11.128364389234,6.46997929606625,461.490683229814,328.15734989648,454.968944099379,268.892339544513,97.0496894409938,5.90062111801242,4.91718426501035,4.03726708074534,2.84679089026915,4.91718426501035,1.5527950310559,0.25879917184265,0.62111801242236,0,0,17.0807453416149,92.9089026915114,10.2484472049689,13.1987577639752,8.02277432712215,5,6,5,6,6,"18-oct-14",NA,NA,"pilot","","m","s","r","02-may-10","27-jan-11","04-apr-11","shrm","02-jan-10","0",NA,NA,"","","",NA,"07-oct-10","serena.n","tr",""
"17","rotn",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.84679089026915,0,2.84679089026915,5.90062111801242,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1.29399585921325,0.77639751552795,0,0.77639751552795,0,0,0,0.62111801242236,0,16.8219461697723,0,378.88198757764,52.7950310559006,25.1035196687371,18.1159420289855,4.39958592132505,451.863354037267,103.105590062112,0,0.77639751552795,0,0,0.31055900621118,0,0,0,0,0.93167701863354,0,0,0,0,0,13.9751552795031,16.5631469979296,2.5879917184265,9.05797101449275,62.4223602484472,NA,NA,NA,NA,NA,0,0,0,0,0,0,1.29399585921325,0.25879917184265,0.25879917184265,0.93167701863354,8.2815734989648,8.54037267080745,9.57556935817805,7.7639751552795,14.2857142857143,170.289855072464,261.387163561077,107.660455486542,488.095238095238,385.093167701863,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.211180124224,226.708074534161,100.672877846791,27.1739130434783,219.565217391304,112.836438923395,180.64182194617,82.5569358178054,21.48033126294,148.136645962733,18.3747412008282,46.0662525879917,18.1159420289855,5.6935817805383,71.4285714285714,186.853002070393,278.467908902691,126.811594202899,503.623188405797,414.596273291925,7.50517598343685,3.6231884057971,8.02277432712215,3.6231884057971,5.59006211180124,0,0,0,0.25879917184265,0.93167701863354,25.1035196687371,1.29399585921325,4.39958592132505,72.9813664596273,50.3105590062112,6,6,6,6,5,"25-jul-18","1054",NA,"johnny rotten","","m","c","r","20-dec-10",NA,"18-nov-11","arro","01-nov-10","1","1",NA,"","","",NA,"26-sep-11","serena.n","tr",""
"18","sana",0,0,2.79503105590062,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1801242236025,1.0351966873706,18.944099378882,6.7287784679089,0.77639751552795,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.0351966873706,0,0,0,0,0.25879917184265,6.7287784679089,1.5527950310559,0.5175983436853,0.31055900621118,0,0,33.2298136645963,148.291925465838,0,88.2505175983437,15.7867494824017,50.3105590062112,241.20082815735,10.2484472049689,101.449275362319,23.8095238095238,3.1055900621118,0,3.1055900621118,0,0,0.62111801242236,0.25879917184265,0,0,0,0,0,0,0,0,52.1739130434783,38.5610766045549,10.2484472049689,26.656314699793,13.7163561076605,NA,NA,NA,NA,NA,0,0,0,0,0,2.48447204968944,0.77639751552795,3.1055900621118,0,0,25.7763975155279,7.50517598343685,32.9192546583851,10.8695652173913,12.4223602484472,409.316770186335,312.888198757764,389.130434782609,247.153209109731,72.2049689440994,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.832298136646,33.1262939958592,368.633540372671,119.047619047619,34.6790890269151,205.900621118012,24.0683229813665,272.981366459627,107.919254658385,28.2091097308489,100.931677018634,9.05797101449275,95.6521739130435,11.128364389234,6.46997929606625,461.490683229814,328.15734989648,454.968944099379,268.892339544513,97.0496894409938,5.90062111801242,4.91718426501035,4.03726708074534,2.84679089026915,4.91718426501035,1.5527950310559,0.25879917184265,0.62111801242236,0,0,17.0807453416149,92.9089026915114,10.2484472049689,13.1987577639752,8.02277432712215,5,6,5,6,6,"19-oct-14",NA,NA,"san andreas","","m","s","r","27-jun-10","02-jan-11","15-oct-12","digs","02-jan-10","0",NA,NA,"","","",NA,"07-oct-10","serena.n","tr",""
"19","shv",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5527950310559,0.25879917184265,3.6231884057971,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43655723158829,9.3167701863354,0,0,0,0.221827861579414,2.32919254658385,0,0,0,0,0,0,1.0351966873706,0,0,14.7515527950311,0,115.683229813665,653.726708074534,20.1863354037267,25.1035196687371,1.5527950310559,137.163561076605,653.726708074534,0,0,0.5175983436853,0,0,0,0,0,2.32919254658385,0,0,0,0,0.25879917184265,0,16.4152617568767,19.9275362318841,18.1159420289855,4.39958592132505,26.3975155279503,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1.0351966873706,0,16.8589174800355,17.5983436853002,18.6335403726708,6.98757763975155,0,133.984028393966,126.035196687371,129.658385093168,217.391304347826,681.67701863354,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3824312333629,81.0041407867495,109.989648033126,75.8281573498965,1.5527950310559,63.2209405501331,54.3478260869565,87.991718426501,64.1821946169772,1.5527950310559,34.1614906832298,26.656314699793,21.9979296066253,11.6459627329193,0,167.701863354037,161.231884057971,166.925465838509,233.695652173913,681.67701863354,10.6477373558119,5.6935817805383,14.4927536231884,4.6583850931677,0,0,0,0,0,0,20.1863354037267,10.351966873706,1.5527950310559,21.48033126294,0,7,6,6,6,1,"18-oct-14",NA,NA,"shiva","elvis","m","c","r","10-feb-09",NA,"03-apr-09","tnsl","15-nov-08",NA,NA,NA,"","","cause unknown",NA,NA,"serena.n","tr","dbw"
"20","snp",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81159420289855,0.25879917184265,3.6231884057971,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.3167701863354,0,0,0,0.25879917184265,2.32919254658385,0,0,0,0,0,0,1.0351966873706,0,0,14.7515527950311,0,115.683229813665,653.726708074534,23.5507246376812,25.1035196687371,1.5527950310559,137.163561076605,653.726708074534,0,0,0.5175983436853,0,0,0,0,0,2.32919254658385,0,0,0,0,0.25879917184265,0,15.0103519668737,19.9275362318841,18.1159420289855,4.39958592132505,26.3975155279503,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1.0351966873706,0,13.1987577639752,17.5983436853002,18.6335403726708,6.98757763975155,0,127.070393374741,126.035196687371,129.658385093168,217.391304347826,681.67701863354,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5093167701863,81.0041407867495,109.989648033126,75.8281573498965,1.5527950310559,61.3354037267081,54.3478260869565,87.991718426501,64.1821946169772,1.5527950310559,27.1739130434783,26.656314699793,21.9979296066253,11.6459627329193,0,153.467908902691,161.231884057971,166.925465838509,233.695652173913,681.67701863354,11.128364389234,5.6935817805383,14.4927536231884,4.6583850931677,0,0,0,0,0,0,23.5507246376812,10.351966873706,1.5527950310559,21.48033126294,0,6,6,6,6,1,"25-jul-18",NA,NA,"snoop dogg","","m","c","r","24-jan-09",NA,"07-mar-09","zoey","13-nov-08","1","2",NA,"","","cause unknown",NA,NA,"serena.n","tr","dbw"
"21","tero",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0703933747412,11.0913930789707,0.77639751552795,0,2.32919254658385,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.665483584738243,0,0,0,0,1.77462289263531,0,1.29399585921325,0.77639751552795,0,0,0.77639751552795,0,0,17.0807453416149,118.456078083407,0,0,378.88198757764,29.5031055900621,228.926353149956,25.1035196687371,4.39958592132505,442.028985507246,0.77639751552795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2691511387164,8.20763087843833,12.1635610766046,7.7639751552795,9.3167701863354,NA,NA,NA,NA,NA,0,0,0,0,0,1.29399585921325,0.443655723158829,0,0,0.5175983436853,6.7287784679089,17.0807453416149,10.0931677018634,8.02277432712215,7.50517598343685,255.693581780538,319.432120674357,175.983436853002,128.88198757764,485.766045548654,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.92132505176,82.2981366459627,138.71635610766,116.718426501035,34.4202898550725,167.184265010352,69.4321206743567,118.788819875776,96.2732919254658,28.7267080745342,43.7370600414079,12.866015971606,19.9275362318841,20.4451345755694,5.6935817805383,269.151138716356,353.593611357586,196.169772256729,144.927536231884,500.776397515528,2.5879917184265,3.1055900621118,8.54037267080745,6.7287784679089,3.88198757763975,0,0,0,0,0,12.4223602484472,110.470275066548,25.1035196687371,4.39958592132505,63.1469979296066,6,7,6,6,6,"11-sep-15","1118",NA,"pterodactyl","","f","a","r","30-mar-11","17-dec-11",NA,"awp","16-feb-11","1","1",NA,"","","",NA,"18-mar-12","serena.n","tr","awp dls 3/29/2012 which could have affected weaning date"
"22","tpac",0,0,0,2.79503105590062,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91718426501035,2.32919254658385,20.4968944099379,7.14285714285714,5.43478260869565,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1.0351966873706,0,2.0703933747412,0,0,4.6583850931677,0.5175983436853,0,1.5527950310559,0.31055900621118,0,175.983436853002,246.894409937888,0,0,88.5093167701863,273.550724637681,265.786749482402,18.944099378882,12.7329192546584,101.449275362319,0.25879917184265,0,3.1055900621118,2.79503105590062,0,0.77639751552795,0,0,0,0,0,0,0,0,0,35.4554865424431,9.05797101449275,51.8633540372671,17.7018633540373,17.8571428571429,NA,NA,NA,NA,NA,0,0,0,0,0,0.77639751552795,0.25879917184265,4.34782608695652,1.24223602484472,0,12.9399585921325,8.54037267080745,36.0248447204969,18.944099378882,12.9399585921325,400.621118012422,314.958592132505,514.596273291925,274.844720496894,166.407867494824,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.6149068322981,40.1138716356108,443.788819875776,244.409937888199,47.1014492753623,56.935817805383,34.1614906832298,335.093167701863,180.745341614907,41.1490683229814,34.6790890269151,5.95238095238095,108.695652173913,63.6645962732919,5.95238095238095,427.277432712215,332.03933747412,586.645962732919,312.732919254658,192.287784679089,5.6935817805383,3.88198757763975,5.59006211180124,4.03726708074534,1.81159420289855,0.77639751552795,0,0.93167701863354,0.62111801242236,0,97.5672877846791,18.8923395445135,18.944099378882,12.7329192546584,12.9399585921325,6,6,5,5,6,"16-sep-15","1069",NA,"tupac","","m","s","r","22-aug-10","28-jan-11","25-jun-13","zoey","01-mar-10","0",NA,"09-feb-11","02/09/11 00:00:00","","",NA,"07-oct-10","serena.n","tr","r c notch"
"23","trex",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81159420289855,0.25879917184265,3.6231884057971,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.3167701863354,0,0,0,0.25879917184265,2.32919254658385,0,0,0,0,0,0,1.0351966873706,0,0,14.7515527950311,0,115.683229813665,653.726708074534,23.5507246376812,25.1035196687371,1.5527950310559,137.163561076605,653.726708074534,0,0,0.5175983436853,0,0,0,0,0,2.32919254658385,0,0,0,0,0.25879917184265,0,15.0103519668737,19.9275362318841,18.1159420289855,4.39958592132505,26.3975155279503,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1.0351966873706,0,13.1987577639752,17.5983436853002,18.6335403726708,6.98757763975155,0,127.070393374741,126.035196687371,129.658385093168,217.391304347826,681.67701863354,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.5093167701863,81.0041407867495,109.989648033126,75.8281573498965,1.5527950310559,61.3354037267081,54.3478260869565,87.991718426501,64.1821946169772,1.5527950310559,27.1739130434783,26.656314699793,21.9979296066253,11.6459627329193,0,153.467908902691,161.231884057971,166.925465838509,233.695652173913,681.67701863354,11.128364389234,5.6935817805383,14.4927536231884,4.6583850931677,0,0,0,0,0,0,23.5507246376812,10.351966873706,1.5527950310559,21.48033126294,0,6,6,6,6,1,"16-sep-15","1124",NA,"tyrannosaurus rex","","f","s","r","27-jan-09","05-nov-09","10-apr-17","awp","05-nov-08","0",NA,NA,"","","",NA,"17-aug-09","serena.n","tr",""
